bank,base_url,pdf_url,resolved_pdf_url
Standard Chartered Plc,https://www.sc.com/en/investors/financial-results/#quarterly,https://av.sc.com/corp-en/nr/content/docs/HY-2018-Roadshow-presentation_FINAL.pdf,https://av.sc.com/corp-en/nr/content/docs/HY-2018-Roadshow-presentation_FINAL.pdf
Standard Chartered Plc,https://www.sc.com/en/investors/financial-results/#quarterly,https://av.sc.com/corp-en/nr/content/docs/standard-chartered-plc-hy-2019-press-release.pdf,https://av.sc.com/corp-en/nr/content/docs/standard-chartered-plc-hy-2019-press-release.pdf
Standard Chartered Plc,https://www.sc.com/en/investors/financial-results/#quarterly,https://av.sc.com/corp-en/nr/content/docs/standard-chartered-plc-full-year-2020-presentation.pdf,https://av.sc.com/corp-en/nr/content/docs/standard-chartered-plc-full-year-2020-presentation.pdf
Standard Chartered Plc,https://www.sc.com/en/investors/financial-results/#quarterly,https://av.sc.com/corp-en/nr/content/docs/standard-chartered-plc-hy-2021-report.pdf,https://av.sc.com/corp-en/nr/content/docs/standard-chartered-plc-hy-2021-report.pdf
Standard Chartered Plc,https://www.sc.com/en/investors/financial-results/#quarterly,https://av.sc.com/corp-en/nr/content/docs/Pre-close_Dec_2010_Trading_Statement_vFINAL.pdf,https://av.sc.com/corp-en/nr/content/docs/Pre-close_Dec_2010_Trading_Statement_vFINAL.pdf
Standard Chartered Plc,https://www.sc.com/en/investors/financial-results/#quarterly,https://av.sc.com/corp-en/nr/content/docs/2006-Results-Presentation.pdf,https://av.sc.com/corp-en/nr/content/docs/2006-Results-Presentation.pdf
Standard Chartered Plc,https://www.sc.com/en/investors/financial-results/#quarterly,https://av.sc.com/corp-en/nr/content/docs/standard-chartered-plc-full-year-2019-press-release.pdf,https://av.sc.com/corp-en/nr/content/docs/standard-chartered-plc-full-year-2019-press-release.pdf
Standard Chartered Plc,https://www.sc.com/en/investors/financial-results/#quarterly,https://av.sc.com/corp-en/nr/content/docs/standard-chartered-plc-full-year-2021-press-release.pdf,https://av.sc.com/corp-en/nr/content/docs/standard-chartered-plc-full-year-2021-press-release.pdf
Standard Chartered Plc,https://www.sc.com/en/investors/financial-results/#quarterly,https://av.sc.com/corp-en/nr/content/docs/standard-chartered-plc-full-year-2019-presentation.pdf,https://av.sc.com/corp-en/nr/content/docs/standard-chartered-plc-full-year-2019-presentation.pdf
Standard Chartered Plc,https://www.sc.com/en/investors/financial-results/#quarterly,https://av.sc.com/corp-en/nr/content/docs/standard-chartered-plc-hy-2019-presentation.pdf,https://av.sc.com/corp-en/nr/content/docs/standard-chartered-plc-hy-2019-presentation.pdf
Standard Chartered Plc,https://www.sc.com/en/investors/financial-results/#quarterly,https://av.sc.com/corp-en/nr/content/docs/2015-Half-Year-Press-Release.pdf,https://av.sc.com/corp-en/nr/content/docs/2015-Half-Year-Press-Release.pdf
Standard Chartered Plc,https://www.sc.com/en/investors/financial-results/#quarterly,https://av.sc.com/corp-en/nr/content/docs/IMSOct_2010_WebPrint_FINAL.pdf,https://av.sc.com/corp-en/nr/content/docs/IMSOct_2010_WebPrint_FINAL.pdf
Standard Chartered Plc,https://www.sc.com/en/investors/financial-results/#quarterly,https://av.sc.com/corp-en/nr/content/docs/standard-chartered-plc-pillar3-half-year-2022-report.pdf,https://av.sc.com/corp-en/nr/content/docs/standard-chartered-plc-pillar3-half-year-2022-report.pdf
Standard Chartered Plc,https://www.sc.com/en/investors/financial-results/#quarterly,https://av.sc.com/corp-en/nr/content/docs/Half-year-2021-main-features.pdf,https://av.sc.com/corp-en/nr/content/docs/Half-year-2021-main-features.pdf
Standard Chartered Plc,https://www.sc.com/en/investors/financial-results/#quarterly,https://av.sc.com/corp-en/nr/content/docs/2013-Half-Year-Press-Release.pdf,https://av.sc.com/corp-en/nr/content/docs/2013-Half-Year-Press-Release.pdf
Standard Chartered Plc,https://www.sc.com/en/investors/financial-results/#quarterly,https://av.sc.com/corp-en/nr/content/docs/Standard-Chartered-PLC-Q1-2018-Pillar-3-disclosure.pdf,https://av.sc.com/corp-en/nr/content/docs/Standard-Chartered-PLC-Q1-2018-Pillar-3-disclosure.pdf
Standard Chartered Plc,https://www.sc.com/en/investors/financial-results/#quarterly,https://av.sc.com/corp-en/nr/content/docs/Standard_Chartered_PLC_1Q_2022_Pillar_3_disclosure.pdf,https://av.sc.com/corp-en/nr/content/docs/Standard_Chartered_PLC_1Q_2022_Pillar_3_disclosure.pdf
Standard Chartered Plc,https://www.sc.com/en/investors/financial-results/#quarterly,https://av.sc.com/corp-en/nr/content/docs/Standard-Chartered-PLC-2017-G-SII-disclosure.pdf,https://av.sc.com/corp-en/nr/content/docs/Standard-Chartered-PLC-2017-G-SII-disclosure.pdf
Standard Chartered Plc,https://www.sc.com/en/investors/financial-results/#quarterly,https://av.sc.com/corp-en/nr/content/docs/Standard_Chartered_PLC_Pillar3_Full_Year_2021_Report.pdf,https://av.sc.com/corp-en/nr/content/docs/Standard_Chartered_PLC_Pillar3_Full_Year_2021_Report.pdf
Standard Chartered Plc,https://www.sc.com/en/investors/financial-results/#quarterly,https://av.sc.com/corp-en/nr/content/docs/2012-Results-Presentation.pdf,https://av.sc.com/corp-en/nr/content/docs/2012-Results-Presentation.pdf
Standard Chartered Plc,https://www.sc.com/en/investors/financial-results/#quarterly,https://av.sc.com/corp-en/nr/content/docs/Pre-close_June_2012_Trading_Statement_vFINAL.pdf,https://av.sc.com/corp-en/nr/content/docs/Pre-close_June_2012_Trading_Statement_vFINAL.pdf
Standard Chartered Plc,https://www.sc.com/en/investors/financial-results/#quarterly,https://av.sc.com/corp-en/nr/content/docs/standard-chartered-plc-1q-2023-pillar-3-disclosure.pdf,https://av.sc.com/corp-en/nr/content/docs/standard-chartered-plc-1q-2023-pillar-3-disclosure.pdf
Standard Chartered Plc,https://www.sc.com/en/investors/financial-results/#quarterly,https://av.sc.com/corp-en/nr/content/docs/2018-Half-Year-report_FINAL.pdf,https://av.sc.com/corp-en/nr/content/docs/2018-Half-Year-report_FINAL.pdf
Standard Chartered Plc,https://www.sc.com/en/investors/financial-results/#quarterly,https://av.sc.com/corp-en/nr/content/docs/2005-Half-Year-Press-Release.pdf,https://av.sc.com/corp-en/nr/content/docs/2005-Half-Year-Press-Release.pdf
Standard Chartered Plc,https://www.sc.com/en/investors/financial-results/#quarterly,https://av.sc.com/corp-en/nr/content/docs/Half-year-2020-main-features.pdf,https://av.sc.com/corp-en/nr/content/docs/Half-year-2020-main-features.pdf
Standard Chartered Plc,https://www.sc.com/en/investors/financial-results/#quarterly,https://av.sc.com/corp-en/nr/content/docs/2014-Results-Presentation.pdf,https://av.sc.com/corp-en/nr/content/docs/2014-Results-Presentation.pdf
Standard Chartered Plc,https://www.sc.com/en/investors/financial-results/#quarterly,https://av.sc.com/corp-en/nr/content/docs/2009-results-presentation.pdf,https://av.sc.com/corp-en/nr/content/docs/2009-results-presentation.pdf
Standard Chartered Plc,https://www.sc.com/en/investors/financial-results/#quarterly,https://av.sc.com/corp-en/nr/content/docs/standard-chartered-plc-hy-2023-transcript.pdf,https://av.sc.com/corp-en/nr/content/docs/standard-chartered-plc-hy-2023-transcript.pdf
Standard Chartered Plc,https://www.sc.com/en/investors/financial-results/#quarterly,https://av.sc.com/corp-en/nr/content/docs/2007-Press-Release.pdf,https://av.sc.com/corp-en/nr/content/docs/2007-Press-Release.pdf
Standard Chartered Plc,https://www.sc.com/en/investors/financial-results/#quarterly,https://av.sc.com/corp-en/nr/content/docs/Standard-Chartered-PLC-2017-Annual-Report.pdf,https://av.sc.com/corp-en/nr/content/docs/Standard-Chartered-PLC-2017-Annual-Report.pdf
Standard Chartered Plc,https://www.sc.com/en/investors/financial-results/#quarterly,https://av.sc.com/corp-en/nr/content/docs/full-year-2019-main-features.pdf,https://av.sc.com/corp-en/nr/content/docs/full-year-2019-main-features.pdf
Standard Chartered Plc,https://www.sc.com/en/investors/financial-results/#quarterly,https://av.sc.com/corp-en/nr/content/docs/standard-chartered-plc-hy-2019-pillar3-disclosure.pdf,https://av.sc.com/corp-en/nr/content/docs/standard-chartered-plc-hy-2019-pillar3-disclosure.pdf
Standard Chartered Plc,https://www.sc.com/en/investors/financial-results/#quarterly,https://av.sc.com/corp-en/nr/content/docs/2018_Results_Presentation_and_Investor_Update.pdf,https://av.sc.com/corp-en/nr/content/docs/2018_Results_Presentation_and_Investor_Update.pdf
Standard Chartered Plc,https://www.sc.com/en/investors/financial-results/#quarterly,https://av.sc.com/corp-en/nr/content/docs/1_Standard_Chartered_PLC_-_Half_Year_2017_Report.pdf,https://av.sc.com/corp-en/nr/content/docs/1_Standard_Chartered_PLC_-_Half_Year_2017_Report.pdf
Standard Chartered Plc,https://www.sc.com/en/investors/financial-results/#quarterly,https://av.sc.com/corp-en/nr/content/docs/2016-Results-Presentation.pdf,https://av.sc.com/corp-en/nr/content/docs/2016-Results-Presentation.pdf
Standard Chartered Plc,https://www.sc.com/en/investors/financial-results/#quarterly,https://av.sc.com/corp-en/nr/content/docs/Standard_Chartered_PLC_IMS_Q1_2_May_2018.pdf,https://av.sc.com/corp-en/nr/content/docs/Standard_Chartered_PLC_IMS_Q1_2_May_2018.pdf
Standard Chartered Plc,https://www.sc.com/en/investors/financial-results/#quarterly,https://av.sc.com/corp-en/nr/content/docs/GSIB-2021-External-Website-Disclosure_22-July_22.pdf,https://av.sc.com/corp-en/nr/content/docs/GSIB-2021-External-Website-Disclosure_22-July_22.pdf
Standard Chartered Plc,https://www.sc.com/en/investors/financial-results/#quarterly,https://av.sc.com/corp-en/nr/content/docs/Standard_Chartered_PLC_-_Half_Year_2017_press_release.pdf,https://av.sc.com/corp-en/nr/content/docs/Standard_Chartered_PLC_-_Half_Year_2017_press_release.pdf
Standard Chartered Plc,https://www.sc.com/en/investors/financial-results/#quarterly,https://av.sc.com/corp-en/nr/content/docs/2008-Results-Presentation.pdf,https://av.sc.com/corp-en/nr/content/docs/2008-Results-Presentation.pdf
Standard Chartered Plc,https://www.sc.com/en/investors/financial-results/#quarterly,https://av.sc.com/corp-en/nr/content/docs/2012-Half-Year-Report.pdf,https://av.sc.com/corp-en/nr/content/docs/2012-Half-Year-Report.pdf
